stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
71,0.5,2.0,83.44516320000002,,83.43107670000063,83.44516320000002,83.94452980000096,83.94452980000096,83.94452980000096,84.24520800000028,84.61289120000038,left,-2.0,1,1,0.6579020000008313,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
72,0.5,2.0,84.62854210000114,,84.61303120000048,84.62854210000114,85.12702050000007,85.12702050000007,85.14395660000082,85.42689220000102,85.67774670000108,left,-2.0,1,1,0.5365852999984781,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
73,0.5,1.5,85.6936882000009,,85.67793200000051,85.6936882000009,86.17605800000092,86.17605800000092,86.1944910000002,86.47546739999962,86.93214810000063,right,1.5,0,0,0.7437712999999349,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
74,0.5,2.0,86.95166170000084,,86.93234190000112,86.95166170000084,87.44237820000126,87.44237820000126,87.45881510000072,87.75749890000043,88.20942250000007,right,2.0,0,0,0.7568582000003516,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
75,0.5,2.5,88.22311410000111,,88.20959419999963,88.22311410000111,88.72323010000036,88.72323010000036,88.72323010000036,89.02300910000122,89.8576565000003,left,-2.5,1,1,1.1217305999998644,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
76,0.5,2.5,89.87309470000037,,89.8577922000004,89.87309470000037,90.37253469999996,90.37253469999996,90.38933530000031,90.67270740000095,91.1560356000009,left,-2.5,1,1,0.7706779999989521,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
77,0.5,2.5,91.1724119999999,,91.15616600000067,91.1724119999999,91.67128290000073,91.67128290000073,91.68694700000015,91.97130310000102,92.58878510000068,right,2.5,1,1,0.9111718000003748,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
78,0.5,2.0,92.60466970000016,,92.58891980000044,92.60466970000016,93.10358550000092,93.10358550000092,93.1196258,93.41928709999956,93.73702700000104,left,-2.0,1,1,0.6155835999998089,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
79,0.5,2.0,93.75135880000016,,93.73718250000093,93.75135880000016,94.25202790000003,94.25202790000003,94.25202790000003,94.55181840000114,94.90464090000023,right,2.0,1,1,0.6410380000015721,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
80,0.5,2.0,94.9277032000009,,94.90479690000029,94.9277032000009,95.418144700001,95.418144700001,95.43368250000094,95.73354110000037,96.38589250000041,right,2.0,1,1,0.9563496999999188,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
81,0.5,1.5,96.4093582000005,,96.38603460000013,96.4093582000005,96.89979479999965,96.89979479999965,96.91561390000061,97.21544619999986,97.31727200000023,left,-1.5,1,1,0.40464760000031674,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
82,0.5,1.5,97.33281759999954,,97.31740830000126,97.33281759999954,97.8326632999997,97.8326632999997,97.84802450000097,98.14757670000108,98.5344599,left,-1.5,1,1,0.6908124000001408,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
