delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,polygon.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,8,5,101,6,425.90124219981954,,425.8913516998291,425.90124219981954,426.9004635999445,426.9004635999445,426.91838069981895,427.7180686998181,space,0.8028025000821799,None,427.71900749998167,427.8328634666434,428.1597376000136,428.1373411999084,428.13738540001214,428.1597376000136,428.1597376000136,428.1597376000136,430.84842039993964,300,1,[2.7085810999851674],[2.708598400000483],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,400,unexp,8,6,102,2,430.86151989991777,,430.8494129998144,430.86151989991777,431.86169689986855,431.86169689986855,431.86169689986855,432.18068989994936,space,0.3108110998291522,None,432.18210019986145,432.8937670665948,433.2096153998282,433.1968518998474,433.19687989982776,433.2096153998282,433.2096153998282,433.2096153998282,435.05278749996796,300,1,[1.8541149999946356],[1.8541280999779701],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,8,7,103,11,435.0611552998889,,435.0549153999891,435.0611552998889,436.0584616998676,436.0584616998676,436.0754078999162,436.6928273998201,space,0.6280394000932574,None,436.6936474998947,437.4071368666521,437.73062329995446,437.7069331998937,437.70698009990156,437.73062329995446,437.73062329995446,437.73062329995446,439.2913893000223,300,1,[1.5816446000244468],[1.581660300027579],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,400,unexp,8,8,104,1,439.3054922998417,,439.29370989999734,439.3054922998417,440.3043872998096,440.3043872998096,440.3043872998096,440.60589040000923,space,0.28658710001036525,None,440.60700279986486,441.00720366655537,441.33472489984706,441.3085479999427,441.3085933998227,441.33472489984706,441.33472489984706,441.33472489984706,442.77825039997697,300,1,[1.4666878001298755],[1.4667112999595702],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,8,9,105,10,442.78803909989074,,442.7810962998774,442.78803909989074,443.7844107998535,443.7844107998535,443.8013619999401,444.1526479998138,space,0.3643094999715686,None,444.15353549993597,444.5672648666116,444.8886174999643,444.86718079983257,444.86726109986193,444.8886174999643,444.8886174999643,444.8886174999643,446.61939219990745,300,1,[1.7494862000457942],[1.7495091001037508],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,8,10,106,4,446.6317588998936,,446.62083169980906,446.6317588998936,447.6311122998595,447.6311122998595,447.6311122998595,448.1488493999932,space,0.5072072001639754,None,448.14988799998537,448.56401776668304,,448.86741369985975,448.8674605998676,448.88912059995346,448.88912059995346,448.88912059995346,450.2817293999251,300,1,[1.4113809999544173],[1.4113962000701576],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,8,11,107,5,450.29499779990874,,450.2840910998639,450.29499779990874,451.29415409988724,451.29415409988724,451.29415409988724,451.79631190001965,space,0.4984289000276476,None,451.7975546999369,452.5102811665895,452.8366317998152,452.81105539994314,452.81113769998774,452.8366317998152,452.8366317998152,452.8366317998152,454.35813679988496,300,1,[1.5442714001983404],[1.5442817001603544],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,9,0,108,8,454.37506709992886,,454.35949489986524,454.37506709992886,455.3573107998818,455.3573107998818,455.3900623000227,455.675492499955,space,0.31506970012560487,None,455.676654699957,456.3894870666011,456.7103987999726,456.68815830000676,456.68822639994323,456.7103987999726,456.7103987999726,456.7103987999726,458.3481332999654,300,1,[1.656674100086093],[1.6566908000968397],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,9,1,109,5,458.3567353999242,,458.35035720001906,458.3567353999242,459.35389659996144,459.35389659996144,459.36990189994685,459.720565199852,space,0.3639771998859942,None,459.72147909994237,460.4360685665781,460.76129269995727,460.73753990000114,460.73758960003033,460.76129269995727,460.76129269995727,460.76129269995727,463.3842356998939,400,1,[2.6443457999266684],[2.6443576999008656],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,9,2,110,10,463.3988611998502,,463.38560839998536,463.3988611998502,464.3989593000151,464.3989593000151,464.3989593000151,464.467793099815,space,0.06172050000168383,None,464.4687071000226,464.8818553665808,465.20167470001616,465.1773110998329,465.17737799999304,465.20167470001616,465.20167470001616,465.20167470001616,466.3060239998158,200,1,[1.1254066000692546],[1.1254204001743346],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,9,3,111,3,466.315400299849,,466.30851599993184,466.315400299849,467.31280849990435,467.31280849990435,467.330061199842,467.6982195000164,space,0.37914280011318624,None,467.6990957998205,467.8122895665622,468.13366119982675,468.10736120003276,468.10742249991745,468.13366119982675,468.13366119982675,468.13366119982675,469.53001099987887,200,1,[1.4189986002165824],[1.4190126000903547],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,9,4,112,6,469.5432331999764,,469.5313508999534,469.5432331999764,470.542857500026,470.542857500026,470.542857500026,470.94299509981647,space,0.39522890001535416,None,470.9434513000306,471.0426402665364,471.3624322998803,471.33716270001605,471.33720619999804,471.3624322998803,471.3624322998803,471.3624322998803,472.8922553998418,200,1,[1.551901799859479],[1.551915599964559],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,400,unexp,9,5,113,1,472.9068535999395,,472.8941428998951,472.9068535999395,473.90657410002314,473.90657410002314,473.90657410002314,474.20775239984505,space,0.29356869985349476,None,474.20889439992607,474.62219596660384,474.93854360003024,474.91689440002665,474.9169502998702,474.93854360003024,474.93854360003024,474.93854360003024,479.32006810000166,500,1,[4.3996186999138445],[4.399631499778479],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,9,6,114,11,479.3340151999146,,479.3213729998097,479.3340151999146,480.33384529990144,480.33384529990144,480.33384529990144,480.8345530999359,space,0.4911175000015646,None,480.8354750999715,481.54993576655784,481.8698515999131,481.85077469982207,481.8508168000262,481.8698515999131,481.8698515999131,481.8698515999131,483.0998336998746,400,1,[1.2464243001304567],[1.2464388001244515],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,400,unexp,9,7,115,0,483.11407299991697,,483.1013236998115,483.11407299991697,484.11431650002487,484.11431650002487,484.11431650002487,484.39909359999,space,0.2809375999495387,None,484.40025929990225,484.5135933666645,484.83911779988557,484.8177502998151,484.8177970999386,484.83911779988557,484.83911779988557,484.83911779988557,486.2977976000402,400,1,[1.4773860999848694],[1.4773985999636352],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,9,8,116,7,486.31116409995593,,486.2997232999187,486.31116409995593,487.31086810003035,487.31086810003035,487.32722839992493,487.4458661999088,space,0.12834789999760687,None,487.44713300000876,487.84650236653783,488.1719276998192,488.1476397998631,488.1476808998268,488.1719276998192,488.1719276998192,488.1719276998192,489.77465639985166,300,1,[1.625155899906531],[1.6251654999796301],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,9,9,117,4,489.7897754998412,,489.77578919986263,489.7897754998412,490.78866519988514,490.78866519988514,490.8056516998913,491.6922014998272,space,0.8959423000924289,None,491.69317690003663,492.10618496669144,,492.40684389998205,492.40691090002656,492.4189828999806,492.4189828999806,492.4189828999806,493.7418163998518,300,1,[1.3326997000258416],[1.332713000010699],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,9,10,118,9,493.75435759988613,,493.7430636000354,493.75435759988613,494.7539190999232,494.7539190999232,494.7539190999232,495.0549233998172,space,0.28720850008539855,None,495.0558733998332,495.16987326654294,495.4918927999679,495.4682239999529,495.4682787999045,495.4918927999679,495.4918927999679,495.4918927999679,497.1125339998398,400,1,[1.6411458000075072],[1.6411572000943124],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,400,unexp,9,11,119,2,497.1210823999718,,497.11512889992446,497.1210823999718,498.1172117998358,498.1172117998358,498.13441960001364,498.78478049999103,space,0.6550757000222802,None,498.78557449998334,499.49950406660014,499.8203035998158,499.7980043999851,499.79806109983474,499.8203035998158,499.8203035998158,499.8203035998158,503.19775859988295,600,1,[3.3971883999183774],[3.3972056000493467],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,10,0,120,4,503.21174449985847,,503.1992699999828,503.21174449985847,504.211579099996,504.211579099996,504.211579099996,504.56288819992915,space,0.3349874000996351,None,504.5639443998225,504.97758446663306,505.30037019983865,505.2786160998512,505.27866029995494,505.30037019983865,505.30037019983865,505.30037019983865,506.96226249984466,300,1,[1.6809024999383837],[1.680916199926287],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,10,1,121,6,506.9745326999109,,506.9639026999939,506.9745326999109,507.97483969992027,507.97483969992027,507.97483969992027,508.32582679996267,space,0.3383162999525666,None,508.32692050002515,508.4409983666303,508.76187379984185,508.7379262999166,508.73798460001126,508.76187379984185,508.76187379984185,508.76187379984185,510.0106077999808,200,1,[1.2687211001757532],[1.2687409999780357],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,10,2,122,7,510.02337109996006,,510.0128490999341,510.02337109996006,511.02094809990376,511.02094809990376,511.0385861999821,511.3071953000035,space,0.2753453999757767,None,511.3081271999981,511.7211288666042,512.0420674998313,512.0171415999066,512.017187600024,512.0420674998313,512.0420674998313,512.0420674998313,513.2718681998085,300,1,[1.2516844000201672],[1.251694899983704],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,10,3,123,11,513.2851247999351,,513.2729906998575,513.2851247999351,514.2853443999775,514.2853443999775,514.2853443999775,514.5707052999642,space,0.28329649986699224,None,514.5716585000046,515.2865553666527,515.6120275999419,515.5877606000286,515.5877977998462,515.6120275999419,515.6120275999419,515.6120275999419,517.0024129999802,500,1,[1.4120773999020457],[1.4120939997956157],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,400,unexp,10,4,124,1,517.0168742998503,,517.0041870998684,517.0168742998503,518.0151751998346,518.0151751998346,518.0151751998346,518.3660182999447,space,0.34280139999464154,None,518.3671413999982,518.7811227664972,519.1057428999338,519.0819559998345,519.0819973000325,519.1057428999338,519.1057428999338,519.1057428999338,521.5749686998315,300,1,[2.4901505999732763],[2.4901701000053436],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,10,5,125,3,521.5955399998929,,521.5767391000409,521.5955399998929,522.575749799842,522.575749799842,522.608950200025,522.7459630998783,space,0.15689999982714653,None,522.7469963999465,522.8606398665036,523.1815357999876,523.1575193000026,523.1575858998112,523.1815357999876,523.1815357999876,523.1815357999876,524.4113608999178,300,1,[1.2502111999783665],[1.2502248999662697],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,10,6,126,5,524.424981799908,,524.4127662000246,524.424981799908,525.4258002999704,525.4258002999704,525.4258002999704,525.7767185999546,space,0.34804260008968413,None,525.7775747999549,526.4911061665664,526.8112540999427,526.7875614999793,526.7876085999887,526.8112540999427,526.8112540999427,526.8112540999427,528.0747328000143,300,1,[1.2838330999948084],[1.283848199993372],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,400,unexp,10,7,127,2,528.0889482998755,,528.0762157998979,528.0889482998755,529.0885013998486,529.0885013998486,529.0885013998486,529.5400880998932,space,0.4439704001415521,None,529.5410370999016,530.2533447666249,530.5818751000334,530.5574397000019,530.557498899987,530.5818751000334,530.5818751000334,530.5818751000334,532.9049074999057,200,1,[2.344888900173828],[2.344903000164777],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,10,8,128,8,532.9182203998789,,532.9066375999246,532.9182203998789,533.9165061998647,533.9165061998647,533.9337185998447,534.3848411999643,space,0.4599190999288112,None,534.3861177000217,535.0995851664959,535.4218198999297,535.3974329999182,535.3975804999936,535.4218198999297,535.4218198999297,535.4218198999297,539.8065321999602,400,1,[4.405438699992374],[4.405453700106591],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,400,unexp,10,9,129,0,539.8145316999871,,539.8090192000382,539.8145316999871,540.8107637998182,540.8107637998182,540.8276176999789,541.9116779000033,space,1.0904078998137265,None,541.9125806000084,542.0264993666826,542.3512777998112,542.3271595998667,542.3272251999006,542.3512777998112,542.3512777998112,542.3512777998112,547.0637206998654,300,1,[4.733525899937376],[4.733541599940509],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,10,10,130,10,547.071944499854,,547.0656524000224,547.071944499854,548.0708206000272,548.0708206000272,548.0870659998618,548.3228582998272,space,0.236560600111261,None,548.3237729000393,548.7348661665494,549.0509305999149,549.0370622999035,549.0370926999021,549.0509305999149,549.0509305999149,549.0509305999149,550.3680424999911,200,1,[1.3292676999699324],[1.3292761000338942],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,10,11,131,9,550.3833471999969,,550.3689009998925,550.3833471999969,551.383241500007,551.383241500007,551.3999962999951,551.7020933998283,space,0.3129203000571579,None,551.7030248998199,551.8175258665035,552.1397068998776,552.1168785998598,552.1169226998463,552.1397068998776,552.1397068998776,552.1397068998776,556.663777000038,300,1,[4.544165099970996],[4.544179199961945],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,11,0,132,5,556.6798743999097,,556.6657254998572,556.6798743999097,557.6795292999595,557.6795292999595,557.6795292999595,558.5134272000287,space,0.816880299942568,None,558.5143289000262,559.2267689665935,559.5503173000179,559.5275249998085,559.5275860000402,559.5503173000179,559.5503173000179,559.5503173000179,561.6350208998192,500,1,[2.10441070003435],[2.104425200028345],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,400,unexp,11,1,133,1,561.6438390000258,,561.6377583998255,561.6438390000258,562.6401181998663,562.6401181998663,562.6401181998663,563.1084998999722,space,0.4652418999467045,None,563.109639500035,563.5224377664892,563.8486009999178,563.8270372999832,563.8270804998465,563.8486009999178,563.8486009999178,563.8486009999178,568.1393325999379,500,1,[4.309541600057855],[4.309560400201008],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,11,2,134,6,568.1512891999446,,568.1410048999824,568.1512891999446,569.1503467999864,569.1503467999864,569.1503467999864,569.5191389999818,space,0.3534661000594497,None,569.5204302000348,569.6342667665488,569.9610419999808,569.9371330998838,569.9371765998658,569.9610419999808,569.9610419999808,569.9610419999808,571.4418391999789,500,1,[1.5023141000419855],[1.5023248000070453],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,400,unexp,11,3,135,0,571.4498495999724,,571.4435343998484,571.4498495999724,572.4481897999067,572.4481897999067,572.464540099958,573.0663248000201,space,0.6003660000860691,None,573.0674314999487,573.1804070666587,573.5023258000147,573.4769425999839,573.4769847998396,573.5023258000147,573.5023258000147,573.5023258000147,574.8655576999299,200,1,[1.3849349000956863],[1.384955600136891],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,400,unexp,11,4,136,2,574.878240399994,,574.867795499973,574.878240399994,575.8781274999492,575.8781274999492,575.8781274999492,576.2300134999678,space,0.33827099995687604,None,576.2309470998589,576.9437288665833,577.270013100002,577.2472449999768,577.247294300003,577.270013100002,577.270013100002,577.270013100002,579.7902921999339,300,1,[2.5407098999712616],[2.5407172001432627],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,11,5,137,11,579.8056355000008,,579.7909425999969,579.8056355000008,580.7910105998162,580.7910105998162,580.8068130998872,581.124640399823,space,0.3238206999376416,None,581.1256142000202,581.8395275665137,582.1665882999077,582.1405864998233,582.1406445999164,582.1665882999077,582.1665882999077,582.1665882999077,585.3822343999054,500,1,[3.2388591000344604],[3.2388792999554425],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,11,6,138,7,585.4022420998663,,585.3836667998694,585.4022420998663,586.3846728999633,586.3846728999633,586.4016390999313,586.7361057000235,space,0.3443521000444889,None,586.7373799998313,587.1512558665747,587.4785103998147,587.4523340999149,587.4523757998832,587.4785103998147,587.4785103998147,587.4785103998147,589.4406234000344,500,1,[1.9854230999480933],[1.985435500042513],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,11,7,139,4,589.450573500013,,589.4425545998383,589.450573500013,590.4479943998158,590.4479943998158,590.4639504000079,591.9830887999851,space,1.5289884000085294,None,591.9840207998641,592.3960641665074,592.7207934998441,592.6970997999888,592.6971429998521,592.7207934998441,592.7207934998441,592.7207934998441,596.8609777998645,400,1,[4.161285700043663],[4.161298600025475],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,11,8,140,3,596.8742590998299,,596.8625801999588,596.8742590998299,597.87396599981,597.87396599981,597.87396599981,598.2261697999202,space,0.3498615000862628,None,598.2273891998921,598.3398943665127,598.6619420999195,598.6372330999002,598.6372878998518,598.6619420999195,598.6619420999195,598.6619420999195,600.6390437998343,400,1,[1.998202299932018],[1.9982152997981757],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,11,9,141,9,600.6537947999313,,600.6404434998985,600.6537947999313,601.6537859998643,601.6537859998643,601.6537859998643,602.1223214999773,space,0.46576059982180595,None,602.1231122999452,602.2375747666849,602.5603024999145,602.5375828000251,602.5376242999919,602.5603024999145,602.5603024999145,602.5603024999145,604.7039472998586,300,1,[2.164221700048074],[2.1642336000222713],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,11,10,142,10,604.7179186998401,,604.7057454998139,604.7179186998401,605.7146854000166,605.7146854000166,605.7308594998904,606.0515797999687,space,0.3201417999807745,None,606.0524360998534,606.4662341667029,606.7894400998484,606.7674075998366,606.7674944999162,606.7894400998484,606.7894400998484,606.7894400998484,609.3620505998842,300,1,[2.592078600078821],[2.59208959992975],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,11,11,143,8,609.378508699825,,609.363037499832,609.378508699825,610.3773959998507,610.3773959998507,610.3946240998339,610.9448186999653,space,0.5552996001206338,None,610.9454439999536,611.6457095666012,,611.9474887000397,611.9475561999716,611.9696539998986,611.9696539998986,611.9696539998986,614.1909494998399,200,1,[2.2408286998979747],[2.240834799828008],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,400,unexp,12,0,144,2,614.2087199999951,,614.1915302998386,614.2087199999951,615.1909305998124,615.1909305998124,615.224399499828,615.7259070998989,space,0.5217939000576735,None,615.7269772998989,616.4406735664854,616.765596000012,616.7411876998376,616.7412445999216,616.765596000012,616.765596000012,616.765596000012,618.4917562999763,700,1,[1.7479231001343578],[1.7479384001344442],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,12,1,145,6,618.5042981000151,,618.4934672999661,618.5042981000151,619.5044880998321,619.5044880998321,619.5044880998321,619.8551645998377,space,0.33642999990843236,None,619.8559932999779,619.970593266484,620.2937878998928,620.2673624998424,620.267433400033,620.2937878998928,620.2937878998928,620.2937878998928,621.7856640999671,500,1,[1.5149209001101553],[1.514932000078261],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,12,2,146,8,621.8009897999,,621.7875260999426,621.8009897999,622.7840040998999,622.7840040998999,622.8006165998522,623.2365510000382,space,0.440415000077337,None,623.2375766998157,623.9496181666075,624.2720904999878,624.2473402000032,624.2474213000387,624.2720904999878,624.2720904999878,624.2720904999878,626.0562531999312,400,1,[1.805343999993056],[1.8053566000889987],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,12,3,147,4,626.0655260998756,,626.0580012998544,626.0655260998756,627.0638694998343,627.0638694998343,627.0805575998966,627.2149193999358,space,0.14652860001660883,None,627.2157658999786,627.629103966585,627.9538254998624,627.9270442000125,627.9270850999746,627.9538254998624,627.9538254998624,627.9538254998624,628.7311632998753,300,1,[0.800649399869144],[0.8006600998342037],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,12,4,148,5,628.7435872999486,,628.7325033999514,628.7435872999486,629.7445202998351,629.7445202998351,629.7445202998351,630.078843700001,space,0.32009959989227355,None,630.0797729999758,630.7931401665012,631.1204178000335,631.0971742998809,631.0972262998112,631.1204178000335,631.1204178000335,631.1204178000335,631.9836014998145,300,1,[0.8830308001488447],[0.883075000019744],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,12,5,149,7,631.9926789999008,,631.9850751999766,631.9926789999008,632.9912284000311,632.9912284000311,633.008555999957,633.226089600008,space,0.23143430007621646,None,633.2272065998986,633.6427951665285,633.9716005998198,633.948113600025,633.948158999905,633.9716005998198,633.9716005998198,633.9716005998198,636.8006861000322,300,1,[2.849413499934599],[2.8494326998479664],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,12,6,150,11,636.8090029999148,,636.8038541998249,636.8090029999148,637.8034640999977,637.8034640999977,637.8203845999669,638.2048639999703,space,0.3895221999846399,None,638.2057306999341,638.9190403666037,639.2412698999979,639.2184363999404,639.2184965999331,639.2412698999979,639.2412698999979,639.2412698999979,643.5032259,500,1,[4.282191900070757],[4.282204499933869],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,12,7,151,3,643.5148888998665,,643.5050398998428,643.5148888998665,644.5135619000066,644.5135619000066,644.5135619000066,644.5660400998313,space,0.048687800066545606,None,644.5674009998329,644.6801753666407,645.0011436999775,644.9772652999964,644.9773271000013,645.0011436999775,645.0011436999775,645.0011436999775,648.3068054998294,200,1,[3.325901599833742],[3.325918599963188],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,1000,exp,12,8,152,10,648.3265458999667,,648.3081894000061,648.3265458999667,649.3090603998862,649.3090603998862,649.3257128000259,649.3944625998847,space,0.08349179988726974,None,649.3955308999866,649.8092197667031,650.1298509999178,650.1073968999553,650.1074818000197,650.1298509999178,650.1298509999178,650.1298509999178,652.2256739998702,300,1,[2.1157210001256317],[2.1157333999872208],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.4,400,unexp,12,9,153,1,652.2395456000231,,652.2273050998338,652.2395456000231,653.2397723000031,653.2397723000031,653.2397723000031,653.5744427000172,space,0.3323070998303592,None,653.5752661998849,653.9880248665033,654.3101398998406,654.2879619000014,654.2880118000321,654.3101398998406,654.3101398998406,654.3101398998406,656.2321363999508,300,1,[1.9412699001841247],[1.9412881000898778],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,400,unexp,12,10,154,0,656.2527717999183,,656.2338443000335,656.2527717999183,657.2351247998886,657.2351247998886,657.2518944998737,657.537174299825,space,0.29235000000335276,None,657.5379833998159,657.6515339664804,657.9713375999127,657.9477321999148,657.9477874999866,657.9713375999127,657.9713375999127,657.9713375999127,659.3855836000293,300,1,[1.434501999989152],[1.4345164999831468],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,12,11,155,9,659.4004283999093,,659.387911999831,659.4004283999093,660.3995538998861,660.3995538998861,660.4158924999647,660.6833098998759,space,0.2788490999955684,None,660.6841223000083,660.7833846666074,661.1159152998589,661.0905628998298,661.0906460999977,661.1159152998589,661.1159152998589,661.1159152998589,662.75307169999,200,1,[1.659732700092718],[1.6597603999543935],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.1,1000,exp,13,0,156,6,662.764145199908,,662.754883099813,662.764145199908,663.7624396998435,663.7624396998435,663.7624396998435,664.0484217999037,space,0.2803385001607239,None,664.0499169998802,664.162557366599,664.4826982000377,664.4574299999513,664.4574965999927,664.4826982000377,664.4826982000377,664.4826982000377,665.7521022998262,200,1,[1.2914052000269294],[1.2914258998353034],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
0.7,1000,exp,13,1,157,8,665.761094099842,,665.7535937000066,665.761094099842,666.7599110000301,666.7599110000301,666.7762103998102,666.9781033999752,space,0.20642079995013773,None,666.9793057998177,667.6927833664852,668.0122845999431,667.98830550001,667.9883636999875,668.0122845999431,668.0122845999431,668.0122845999431,669.1073910000268,500,1,[1.1158547999802977],[1.1158656000625342],01,001,2024-11-09_13h03.57.924,IntentionalBindingTask,2024.1.5,None,2024-11-09 13h04.09.149740 +0530,
