stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,0.5,1.0,50.037059699883685,,50.01636100001633,50.037059699883685,50.52446599979885,50.52446599979885,50.544917199993506,50.82700839987956,50.89421850000508,left,-1.0,1,1,0.35842749988660216,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
51,0.5,1.0,50.91086729988456,,50.894361099926755,50.91086729988456,51.41048899991438,51.41048899991438,51.42610549996607,51.72532489988953,51.76116779982112,left,-1.0,1,1,0.34323600004427135,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
52,0.5,1.0,51.77681199996732,,51.76131079997867,51.77681199996732,52.27556280000135,52.27556280000135,52.29111390002072,52.59101889980957,52.81201609992422,right,1.0,1,1,0.5220283998642117,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
53,0.5,1.0,52.835094899870455,,52.8121581999585,52.835094899870455,53.32488349988125,53.32488349988125,53.340511499904096,53.640037999954075,53.75973129994236,left,-1.0,1,1,0.4249763998668641,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
54,0.5,1.0,53.773956099990755,,53.75987059995532,53.773956099990755,54.273009199881926,54.273009199881926,54.273009199881926,54.57319789985195,54.759726099902764,left,-1.0,1,1,0.48025049990974367,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
55,0.5,1.0,54.78353149979375,,54.759865099797025,54.78353149979375,55.273941999999806,55.273941999999806,55.289090799866244,55.57212309981696,55.65970919979736,right,1.0,0,0,0.3759268999565393,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
56,0.5,1.5,55.68295589997433,,55.65985589986667,55.68295589997433,56.17135540000163,56.17135540000163,56.18806909979321,56.47248739982024,56.57444569980726,left,-1.5,1,1,0.39273019996471703,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
57,0.5,1.5,56.587212699931115,,56.5745868999511,56.587212699931115,57.08831159980036,57.08831159980036,57.08831159980036,57.4039208998438,57.60523569979705,left,-1.5,1,1,0.5013814000412822,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
58,0.5,1.5,57.62090129987337,,57.60540260002017,57.62090129987337,58.121205899864435,58.121205899864435,58.13591199996881,58.42024719994515,58.705729899927974,right,1.5,1,1,0.580276699969545,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
59,0.5,1.0,58.72958319983445,,58.70593259995803,58.72958319983445,59.219428199809045,59.219428199809045,59.23434989992529,59.51818139990792,59.73783169989474,left,-1.0,1,1,0.5105486998800188,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
