trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
171,0,171,0,299.10290969978087,,299.042585699819,10,299.10290969978087,299.10290969978087,0.04583339998498559,301.50446489988826,[-0.4849537037037037],[-0.011574074074074073],[1],[0],[0],[2.416968100005761],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
172,0,172,0,301.53658479987644,,301.5084340998437,5,301.53658479987644,301.53658479987644,0.01994389994069934,303.04996609990485,[-0.3541666666666667],[-0.2361111111111111],[1],[0],[0],[1.521653600037098],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
173,0,173,0,303.11319729988463,,303.05637759994715,5,303.11319729988463,303.11319729988463,0.03717690007761121,304.8296045998577,[-0.027777777777777776],[0.3912037037037037],[1],[0],[0],[1.7367818001657724],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
174,0,174,0,304.9010492998641,,304.8368844999932,10,304.9010492998641,304.9010492998641,0.052375800209119916,308.0523713999428,[0.2326388888888889],[-0.38425925925925924],[1],[0],[0],[3.163743699900806],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
175,0,175,0,308.1523023999762,,308.0597312999889,10,308.1523023999762,308.1523023999762,0.0635714998934418,310.5075663998723,[-0.3645833333333333],[-0.1574074074074074],[1],[0],[0],[2.3850173000246286],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
176,0,176,0,310.5438426998444,,310.51144749997184,5,310.5438426998444,310.5438426998444,0.021348800044506788,312.24074179981835,[0.11342592592592593],[0.4351851851851852],[1],[0],[0],[1.7078815998975188],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
177,0,177,0,312.30604589986615,,312.24828479997814,10,312.30604589986615,312.30604589986615,0.04598299995996058,314.3377536998596,[0.2013888888888889],[-0.3020833333333333],[1],[0],[0],[2.044253599829972],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
178,0,178,0,314.3771116998978,,314.3404345999006,10,314.3771116998978,314.3771116998978,0.02502269996330142,316.5518883999903,[0.4652777777777778],[0.4027777777777778],[1],[0],[0],[2.1863394998945296],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
179,0,179,0,316.5902951997705,,316.5559776998125,5,316.5902951997705,316.5902951997705,0.021809499943628907,318.3020228999667,[-0.2824074074074074],[-0.3506944444444444],[1],[0],[0],[1.7242215999867767],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
180,0,180,0,318.39349849987775,,318.30857559992,10,318.39349849987775,318.39349849987775,0.06539239990524948,319.4486557999626,[-0.20949074074074073],[-0.32523148148148145],[1],[0],[0],[1.075684400042519],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
181,0,181,0,319.48730849986896,,319.4510770998895,10,319.48730849986896,319.48730849986896,0.022611099993810058,320.9137512999587,[-0.30787037037037035],[-0.24421296296296297],[1],[0],[0],[1.4401241999585181],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
182,0,182,0,320.9540482999291,,320.9160584998317,10,320.9540482999291,320.9540482999291,0.026032600086182356,322.564918999793,[-0.2025462962962963],[0.1875],[1],[0],[0],[1.6226472000125796],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
183,0,183,0,322.60148699977435,,322.56907949992456,5,322.60148699977435,322.60148699977435,0.02049189992249012,324.0451357997954,[-0.2175925925925926],[0.3136574074074074],[1],[0],[0],[1.4556955001316965],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
184,0,184,0,324.1413165999111,,324.051497399807,10,324.1413165999111,324.1413165999111,0.06577099999412894,325.9581741997972,[-0.33912037037037035],[0.3923611111111111],[1],[0],[0],[1.8419719999656081],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
185,0,185,0,325.98257919983007,,325.96047109994106,5,325.98257919983007,325.98257919983007,0.013552600052207708,327.80762859992683,[-0.3263888888888889],[-0.40046296296296297],[1],[0],[0],[1.833772499812767],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
186,0,186,0,327.8486921999138,,327.81022979994304,10,327.8486921999138,327.8486921999138,0.028243999928236008,329.5904034997802,[0.27546296296296297],[0.12037037037037036],[1],[0],[0],[1.751699399901554],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
187,0,187,0,329.6407324997708,,329.5974416998215,5,329.6407324997708,329.6407324997708,0.03290820005349815,331.26048909989186,[0.4722222222222222],[0.04282407407407408],[1],[0],[0],[1.630850699963048],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
188,0,188,0,331.362100899918,,331.2675614999607,10,331.362100899918,331.362100899918,0.06433379999361932,332.6363251998555,[0.061342592592592594],[-0.05555555555555555],[1],[0],[0],[1.3056840000208467],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
189,0,189,0,332.6758683999069,,332.64042049995624,5,332.6758683999069,332.6758683999069,0.02293270011432469,334.351928899996,[-0.3761574074074074],[-0.04282407407407408],[1],[0],[0],[1.6887866999022663],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
190,0,190,0,334.4284695999231,,334.35834429995157,10,334.4284695999231,334.4284695999231,0.0561124999076128,336.3987036999315,[0.1597222222222222],[-0.30324074074074076],[1],[0],[0],[1.9853659998625517],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
191,0,191,0,336.4290656999219,,336.40100679988973,5,336.4290656999219,336.4290656999219,0.015266499947756529,337.898510399973,[0.11342592592592593],[0.1597222222222222],[1],[0],[0],[1.4821225998457521],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
192,0,192,0,337.9366805998143,,337.9026849998627,5,337.9366805998143,337.9366805998143,0.02288930001668632,339.49687149981037,[-0.4513888888888889],[-0.05555555555555555],[1],[0],[0],[1.5717094999272376],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
193,0,193,0,339.55941839981824,,339.50241449987516,10,339.55941839981824,339.55941839981824,0.04149469989351928,341.34575319988653,[-0.008101851851851851],[0.17476851851851852],[1],[0],[0],[1.8021527000237256],[],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
194,0,194,0,341.37990139983594,,341.35343599994667,5,341.37990139983594,341.37990139983594,0.020481400191783905,343.159912499832,[-0.43287037037037035],[0.4039351851851852],[1],[0],[0],[1.7872324001509696],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
195,0,195,0,343.2296438999474,,343.16443689982407,10,343.2296438999474,343.2296438999474,0.04168060002848506,344.4082555999048,[-0.2175925925925926],[0.3287037037037037],[1],[0],[0],[1.2027539000846446],[],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
196,0,196,0,344.4326014998369,,344.4106083998922,5,344.4326014998369,344.4326014998369,0.013320200145244598,346.74162229988724,[-0.20833333333333334],[0.4652777777777778],[1],[0],[0],[2.317411999916658],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
197,0,197,0,346.8294108998962,,346.7492270998191,10,346.8294108998962,346.8294108998962,0.05990860005840659,348.8207136997953,[0.19212962962962962],[-0.4340277777777778],[1],[0],[0],[2.013715700013563],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
198,0,198,0,348.86161979986355,,348.8234285998624,10,348.86161979986355,348.86161979986355,0.026483400026336312,350.6190284998156,[0.38310185185185186],[-0.16666666666666666],[1],[0],[0],[1.7693469999358058],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
199,0,199,0,350.6639617998153,,350.62147499993443,10,350.6639617998153,350.6639617998153,0.02787459990940988,352.10114139993675,[-0.018518518518518517],[-0.08564814814814815],[1],[0],[0],[1.4520039001945406],['target'],351306,001,2024-10-04_11h12.36.665,VisualSearch,2024.1.5,None,2024-10-04 11h12.41.560999 +0530,
