trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0,86,0,171.05359730002237,,170.97313649998978,10,171.05359730002237,171.05359730002237,0.05038949998561293,173.3310596999945,[-0.16574074074074074],[0.4601851851851852],[1],[0],[0],[2.3080750000081025],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
87,0,87,0,173.4022563000326,,173.33620930003235,10,173.4022563000326,173.4022563000326,0.037506099964957684,175.79560940002557,[0.1425925925925926],[-0.0824074074074074],[1],[0],[0],[2.421980099985376],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
88,0,88,0,175.8636722000083,,175.8020026999875,10,175.8636722000083,175.8636722000083,0.04386690002866089,177.44577400002163,[-0.06666666666666667],[0.15092592592592594],[1],[0],[0],[1.6012172999908216],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
89,0,89,0,177.51458990003448,,177.4509815000347,10,177.51458990003448,177.51458990003448,0.04557690001092851,178.84224169998197,[-0.025],[-0.06759259259259259],[1],[0],[0],[1.3459829000057653],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
90,0,90,0,178.8872066999902,,178.8468520999886,5,178.8872066999902,178.8872066999902,0.025891900004353374,180.50897450000048,[0.08796296296296297],[-0.28888888888888886],[1],[0],[0],[1.6366923000314273],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
91,0,91,0,180.53835610003443,,180.51300879998598,5,180.53835610003443,180.53835610003443,0.016065299976617098,182.1242401000345,[0.2222222222222222],[-0.05648148148148148],[1],[0],[0],[1.5951279000146315],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
92,0,92,0,182.2059397000121,,182.13226510002278,10,182.2059397000121,182.2059397000121,0.052994699974078685,184.50617150001926,[-0.11944444444444445],[0.09814814814814815],[1],[0],[0],[2.322146899998188],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
93,0,93,0,184.54614739998942,,184.51106560003245,5,184.54614739998942,184.54614739998942,0.019316599995363504,186.6035969000077,[-0.40925925925925927],[-0.024074074074074074],[1],[0],[0],[2.073202300001867],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
94,0,94,0,186.6419036000152,,186.6105328000267,5,186.6419036000152,186.6419036000152,0.02149379998445511,188.23398140002973,[0.40185185185185185],[0.06481481481481481],[1],[0],[0],[1.6025155000388622],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
95,0,95,0,188.27330649999203,,188.24076250003418,5,188.27330649999203,188.27330649999203,0.021464899997226894,189.7158251000219,[0.36018518518518516],[0.32592592592592595],[1],[0],[0],[1.4541464999783784],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
96,0,96,0,189.7601250000298,,189.7215452999808,5,189.7601250000298,189.7601250000298,0.02163729997118935,191.53197429998545,[-0.47129629629629627],[-0.1638888888888889],[1],[0],[0],[1.788662699982524],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
97,0,97,0,191.56709440000122,,191.53937210002914,5,191.56709440000122,191.56709440000122,0.019894400029443204,192.7644183000084,[-0.362962962962963],[-0.022222222222222223],[1],[0],[0],[1.2059614000027068],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
98,0,98,0,192.85090930003207,,192.77423089998774,10,192.85090930003207,192.85090930003207,0.05378700001165271,195.2105690999888,[-0.06759259259259259],[0.4537037037037037],[1],[0],[0],[2.3832562000025064],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
99,0,99,0,195.252324400004,,195.21638440003153,5,195.252324400004,195.252324400004,0.02449540002271533,196.65899730002275,[-0.2824074074074074],[0.25925925925925924],[1],[0],[0],[1.4189437999739312],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
100,0,100,0,196.7081179000088,,196.6631101000239,10,196.7081179000088,196.7081179000088,0.03241260000504553,198.9973756999825,[0.0787037037037037],[-0.2796296296296296],[1],[0],[0],[2.301825499976985],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
101,0,101,0,199.05416659999173,,199.00419750000583,5,199.05416659999173,199.05416659999173,0.032918900018557906,200.78910500003258,[-0.3435185185185185],[0.3648148148148148],[1],[0],[0],[1.7527151000103913],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
102,0,102,0,200.89019910001662,,200.7960247999872,10,200.89019910001662,200.89019910001662,0.06918019999284297,203.3194489000016,[0.46574074074074073],[-0.4361111111111111],[1],[0],[0],[2.455055500031449],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
103,0,103,0,203.3709683000343,,203.32574310002383,5,203.3709683000343,203.3709683000343,0.02983359998324886,205.16821969999,[0.18425925925925926],[0.21851851851851853],[1],[0],[0],[1.8131999000324868],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
104,0,104,0,205.26054689998273,,205.17527559999144,10,205.26054689998273,205.26054689998273,0.061648699978832155,206.9268627000274,[-0.09259259259259259],[-0.12962962962962962],[1],[0],[0],[1.6905339999939315],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
105,0,105,0,206.97882750001736,,206.93421720003244,5,206.97882750001736,206.97882750001736,0.030647900013718754,208.11543270002585,[-0.08888888888888889],[-0.17222222222222222],[1],[0],[0],[1.151365400000941],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
106,0,106,0,208.17221430002246,,208.12314889999107,5,208.17221430002246,208.17221430002246,0.03185549995396286,209.49728820001474,[-0.2564814814814815],[0.13055555555555556],[1],[0],[0],[1.343454199959524],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
107,0,107,0,209.60301820002496,,209.50486879999517,10,209.60301820002496,209.60301820002496,0.06856419995892793,211.00830109999515,[-0.07592592592592592],[0.21203703703703702],[1],[0],[0],[1.435838000033982],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
108,0,108,0,211.1063518000301,,211.0151659999974,10,211.1063518000301,211.1063518000301,0.06474780000280589,212.7809315000195,[0.09814814814814815],[0.07037037037037037],[1],[0],[0],[1.701558600005228],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
109,0,109,0,212.8372534000082,,212.78775070002303,5,212.8372534000082,212.8372534000082,0.03213399997912347,214.24392700003227,[0.17592592592592593],[-0.18333333333333332],[1],[0],[0],[1.424715799978003],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
110,0,110,0,214.30288820003625,,214.25155620003352,5,214.30288820003625,214.30288820003625,0.0340174000011757,215.6083338999888,[0.41574074074074074],[0.3675925925925926],[1],[0],[0],[1.323633299965877],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
111,0,111,0,215.71096500003478,,215.6155590999988,10,215.71096500003478,215.71096500003478,0.07255730003817007,217.81835130002582,[0.3],[-0.325],[1],[0],[0],[2.131054600002244],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
112,0,112,0,217.87487749999855,,217.82676740002353,5,217.87487749999855,217.87487749999855,0.03322949999710545,219.28910059999907,[-0.14537037037037037],[-0.18518518518518517],[1],[0],[0],[1.4298100000014529],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
113,0,113,0,219.3837213999941,,219.29573070001788,10,219.3837213999941,219.3837213999941,0.06371859996579587,221.0464307999937,[0.041666666666666664],[-0.4361111111111111],[1],[0],[0],[1.687780299980659],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
114,0,114,0,221.143788699992,,221.05459429998882,10,221.143788699992,221.143788699992,0.06393740000203252,223.0216223000316,[-0.25092592592592594],[0.41203703703703703],[1],[0],[0],[1.9040394999901764],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
115,0,115,0,223.1088581000222,,223.02769830002217,10,223.1088581000222,223.1088581000222,0.05646539997542277,226.1476613000268,[-0.010185185185185186],[-0.3787037037037037],[1],[0],[0],[3.06395329994848],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
116,0,116,0,226.20560430001933,,226.15548720001243,5,226.20560430001933,226.20560430001933,0.032910300011280924,228.54651010001544,[-0.30833333333333335],[0.4546296296296296],[1],[0],[0],[2.358892799995374],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
117,0,117,0,228.60908199998084,,228.5536407000036,5,228.60908199998084,228.60908199998084,0.03619109996361658,230.64455510000698,[0.4824074074074074],[-0.21296296296296297],[1],[0],[0],[2.0554214000003412],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
118,0,118,0,230.7494681000244,,230.65190490003442,10,230.7494681000244,230.7494681000244,0.06555989995831624,232.93549430003623,[-0.3194444444444444],[-0.049074074074074076],[1],[0],[0],[2.218796100001782],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
119,0,119,0,232.99518909998005,,232.94354840001324,5,232.99518909998005,232.99518909998005,0.03174159995978698,235.14157869998598,[-0.40185185185185185],[-0.2101851851851852],[1],[0],[0],[2.1669312000158243],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
120,0,120,0,235.20134560001316,,235.14846870000474,5,235.20134560001316,235.20134560001316,0.03738260001409799,237.45447070000228,[0.4398148148148148],[-0.35648148148148145],[1],[0],[0],[2.269406799983699],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
121,0,121,0,237.5114308000193,,237.46279910003068,5,237.5114308000193,237.5114308000193,0.03328770003281534,239.38528610003414,[0.075],[0.08148148148148149],[1],[0],[0],[1.8907481000060216],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
122,0,122,0,239.43952389998594,,239.39023090002593,5,239.43952389998594,239.43952389998594,0.032120399991981685,240.68558779999148,[0.23425925925925925],[0.09444444444444444],[1],[0],[0],[1.2641621000366285],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
123,0,123,0,240.74329050001688,,240.69276420003735,5,240.74329050001688,240.74329050001688,0.03353019995847717,242.88333700003568,[-0.30925925925925923],[0.2462962962962963],[1],[0],[0],[2.1576406999956816],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
124,0,124,0,242.9828435999807,,242.89137279998977,10,242.9828435999807,242.9828435999807,0.06327109999256209,244.2188341000001,[-0.1675925925925926],[0.4777777777777778],[1],[0],[0],[1.265743400028441],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
125,0,125,0,244.27038639999228,,244.22597949998453,5,244.27038639999228,244.27038639999228,0.030622299993410707,246.19653930002823,[-0.48333333333333334],[-0.21296296296296297],[1],[0],[0],[1.940545099962037],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
126,0,126,0,246.25568830000702,,246.20516549999593,5,246.25568830000702,246.25568830000702,0.03628030000254512,251.54213690001052,[0.3611111111111111],[-0.2833333333333333],[1],[0],[0],[5.301576099998783],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
127,0,127,0,251.6402672000113,,251.54955300001893,10,251.6402672000113,251.6402672000113,0.06827590003376827,253.7681248000008,[-0.45185185185185184],[-0.12962962962962962],[1],[0],[0],[2.1512415000470355],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
128,0,128,0,253.85220680001657,,253.7747062999988,10,253.85220680001657,253.85220680001657,0.055765299999620765,255.7826381000341,[-0.33796296296296297],[0.38981481481481484],[1],[0],[0],[1.9527207000064664],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
129,0,129,0,255.8308977999841,,255.78905150003266,5,255.8308977999841,255.8308977999841,0.029026700009126216,257.3379956000135,[0.13055555555555556],[0.4185185185185185],[1],[0],[0],[1.5204901000251994],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
130,0,130,0,257.4402754000039,,257.3461719999905,10,257.4402754000039,257.4402754000039,0.06885459995828569,259.43050180003047,[0.42685185185185187],[0.14629629629629629],[1],[0],[0],[2.0162525000050664],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
131,0,131,0,259.48781700001564,,259.43724250001833,5,259.48781700001564,259.48781700001564,0.036113600013777614,260.8163230000064,[-0.03333333333333333],[0.003703703703703704],[1],[0],[0],[1.3437787999864668],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
132,0,132,0,260.8697512000217,,260.8229633999872,5,260.8697512000217,260.8697512000217,0.03152160003082827,262.84761960001197,[0.3416666666666667],[-0.18611111111111112],[1],[0],[0],[1.993962200009264],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
133,0,133,0,262.94555350003066,,262.85593279998284,10,262.94555350003066,262.94555350003066,0.06252180004958063,264.77909550000913,[-0.1814814814814815],[-0.33055555555555555],[1],[0],[0],[1.8616093000164255],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
134,0,134,0,264.82544240000425,,264.785534500028,5,264.82544240000425,264.82544240000425,0.02841099997749552,266.6284247000003,[0.47685185185185186],[0.4203703703703704],[1],[0],[0],[1.8150585000403225],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
135,0,135,0,266.66863430000376,,266.63336029998027,5,266.66863430000376,266.66863430000376,0.023974700015969574,268.29289490001975,[-0.33611111111111114],[0.12129629629629629],[1],[0],[0],[1.6353713999851607],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
136,0,136,0,268.3348015000229,,268.2984938999871,5,268.3348015000229,268.3348015000229,0.024458900035824627,269.924349399982,[-0.44722222222222224],[0.4074074074074074],[1],[0],[0],[1.6015420999610797],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
137,0,137,0,270.0110091000097,,269.9318740000017,10,270.0110091000097,270.0110091000097,0.05467240000143647,272.33909720001975,[-0.21388888888888888],[-0.1388888888888889],[1],[0],[0],[2.3536505000083707],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
138,0,138,0,272.4268061000039,,272.3492502000299,10,272.4268061000039,272.4268061000039,0.05877250002231449,274.2878611999913,[0.37407407407407406],[0.3675925925925926],[1],[0],[0],[1.8814682000083849],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
139,0,139,0,274.32453370001167,,274.2929320000112,5,274.32453370001167,274.32453370001167,0.020814600051380694,275.80288590001874,[-0.05462962962962963],[0.037037037037037035],[1],[0],[0],[1.4892277999897487],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
140,0,140,0,275.88320310000563,,275.8109925999888,10,275.88320310000563,275.88320310000563,0.05649860005360097,277.3373881999869,[0.019444444444444445],[0.3388888888888889],[1],[0],[0],[1.4714949000044726],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
141,0,141,0,277.40657970000757,,277.3429402000038,10,277.40657970000757,277.40657970000757,0.04689459997462109,278.6501536000287,[0.11018518518518519],[0.2388888888888889],[1],[0],[0],[1.2603323999792337],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
142,0,142,0,278.7138796999934,,278.65452179999556,10,278.7138796999934,278.7138796999934,0.04606490000151098,280.0991772999987,[0.22962962962962963],[0.4388888888888889],[1],[0],[0],[1.3989578000037],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
143,0,143,0,280.13587470003404,,280.1057719999808,5,280.13587470003404,280.13587470003404,0.02086420002160594,281.34714130003704,[0.1388888888888889],[-0.24259259259259258],[1],[0],[0],[1.2210144000127912],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
144,0,144,0,281.4190882000257,,281.3529027000186,10,281.4190882000257,281.4190882000257,0.04744080000091344,282.69555529998615,[0.04259259259259259],[-0.17592592592592593],[1],[0],[0],[1.2955355999874882],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
145,0,145,0,282.7719962000265,,282.7004236000357,10,282.7719962000265,282.7719962000265,0.049630099965725094,284.72711109998636,[0.44537037037037036],[0.41203703703703703],[1],[0],[0],[1.9777393999975175],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
146,0,146,0,284.80377410002984,,284.73368230002234,10,284.80377410002984,284.80377410002984,0.04837610002141446,285.97627849999117,[0.4527777777777778],[0.2935185185185185],[1],[0],[0],[1.1949617000063881],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
147,0,147,0,286.0452962000272,,285.98157679999713,10,286.0452962000272,286.0452962000272,0.0443239999585785,288.3280009999871,[0.1527777777777778],[-0.38981481481481484],[1],[0],[0],[2.302408599993214],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
148,0,148,0,288.41440100001637,,288.33575760002714,10,288.41440100001637,288.41440100001637,0.05622550001135096,289.6922195000225,[0.08796296296296297],[-0.24444444444444444],[1],[0],[0],[1.3012150999857113],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
149,0,149,0,289.73265770002035,,289.69779310002923,5,289.73265770002035,289.73265770002035,0.0230716000078246,291.45536620001076,[0.3351851851851852],[0.10092592592592593],[1],[0],[0],[1.7351695999968797],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
150,0,150,0,291.5018863999867,,291.46118729998125,5,291.5018863999867,291.5018863999867,0.027030700002796948,293.6694134999998,[-0.18611111111111112],[-0.3972222222222222],[1],[0],[0],[2.1824982999823987],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
151,0,151,0,293.74089299998013,,293.6738912999863,10,293.74089299998013,293.74089299998013,0.04157059994759038,295.41775780002354,[0.0712962962962963],[-0.011111111111111112],[1],[0],[0],[1.702477699960582],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
152,0,152,0,295.49430950003443,,295.4233666000073,10,295.49430950003443,295.49430950003443,0.049756099993828684,297.02997570001753,[0.08148148148148149],[-0.30185185185185187],[1],[0],[0],[1.5567271999898367],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
153,0,153,0,297.1307971000206,,297.0370152000105,10,297.1307971000206,297.1307971000206,0.06701380002778023,298.9843356999918,[0.4648148148148148],[0.3509259259259259],[1],[0],[0],[1.8812828999944031],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
154,0,154,0,299.0839763000258,,298.99177309998777,10,299.0839763000258,299.0839763000258,0.06507859996054322,301.0320803000359,[-0.4601851851851852],[0.09537037037037037],[1],[0],[0],[1.9759505999973044],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
155,0,155,0,301.1318602000247,,301.03941680002026,10,301.1318602000247,301.1318602000247,0.06722730002366006,304.31042799999705,[-0.2953703703703704],[0.4787037037037037],[1],[0],[0],[3.2048970999894664],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
156,0,156,0,304.35186350002186,,304.3148712000111,5,304.35186350002186,304.35186350002186,0.02604199998313561,306.09101050003665,[-0.005555555555555556],[-0.15555555555555556],[1],[0],[0],[1.750193899963051],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
157,0,157,0,306.1489663000102,,306.09852420003153,5,306.1489663000102,306.1489663000102,0.0347320000291802,308.45490569999674,[0.4685185185185185],[0.47314814814814815],[1],[0],[0],[2.3229314999771304],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
158,0,158,0,308.50877790001687,,308.4625035999925,5,308.50877790001687,308.50877790001687,0.03135909995762631,310.60312460002024,[-0.16111111111111112],[0.21481481481481482],[1],[0],[0],[2.1100327000021935],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
159,0,159,0,310.6627385999891,,310.6118901000009,5,310.6627385999891,310.6627385999891,0.035298399976454675,312.31812330003595,[0.04722222222222222],[-0.002777777777777778],[1],[0],[0],[1.6723994999774732],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
160,0,160,0,312.37686479999684,,312.32610270002624,5,312.37686479999684,312.37686479999684,0.03554040001472458,314.21693280001637,[-0.3037037037037037],[-0.23796296296296296],[1],[0],[0],[1.8564882999635302],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
161,0,161,0,314.2689750000136,,314.22420639998745,5,314.2689750000136,314.2689750000136,0.03169309999793768,316.4640039000078,[-0.31203703703703706],[0.35185185185185186],[1],[0],[0],[2.2088417999912053],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
162,0,162,0,316.52286319999257,,316.4728372999816,5,316.52286319999257,316.52286319999257,0.033671599987428635,318.3127704000217,[0.487962962962963],[0.2574074074074074],[1],[0],[0],[1.807876800012309],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
163,0,163,0,318.4153968000319,,318.3202951999847,10,318.4153968000319,318.4153968000319,0.06752240000059828,320.36167569999816,[-0.43148148148148147],[0.11481481481481481],[1],[0],[0],[1.975116599991452],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
164,0,164,0,320.4186558999936,,320.3684573000064,5,320.4186558999936,320.4186558999936,0.03206380002666265,321.7931208999944,[-0.18425925925925926],[0.2222222222222222],[1],[0],[0],[1.3933651999686845],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
165,0,165,0,321.90187659999356,,321.80092680000234,10,321.90187659999356,321.90187659999356,0.07310360000701621,324.11311159998877,[0.2518518518518518],[-0.0962962962962963],[1],[0],[0],[2.2401567000197247],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
166,0,166,0,324.22128130000783,,324.12139169999864,10,324.22128130000783,324.22128130000783,0.06715010001789778,326.1520941000199,[-0.21666666666666667],[-0.2462962962962963],[1],[0],[0],[1.9648092999705113],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
167,0,167,0,326.2455840000184,,326.15855570003623,10,326.2455840000184,326.2455840000184,0.061662200023420155,328.45272050000494,[-0.3648148148148148],[-0.4388888888888889],[1],[0],[0],[2.23330399999395],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
168,0,168,0,328.51407330000075,,328.45793249999406,10,328.51407330000075,328.51407330000075,0.04073509998852387,329.9240684999968,[0.25925925925925924],[0.11574074074074074],[1],[0],[0],[1.4258270999998786],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
169,0,169,0,330.02409299998544,,329.9327199999825,10,330.02409299998544,330.02409299998544,0.06650800001807511,331.80778299999656,[-0.18981481481481483],[-0.3212962962962963],[1],[0],[0],[1.8109560000011697],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
170,0,170,0,331.86463120003464,,331.81633190001594,5,331.86463120003464,331.86463120003464,0.033191599999554455,333.49969219998457,[0.1814814814814815],[-0.07407407407407407],[1],[0],[0],[1.6506494999630377],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
171,0,171,0,333.59064960002434,,333.50649470003555,10,333.59064960002434,333.59064960002434,0.05979149998165667,335.07447890000185,[0.20092592592592592],[0.2324074074074074],[1],[0],[0],[1.5089555000304244],['target'],02,001,2024-10-10_18h33.20.582,VisualSearch,2024.1.5,None,2024-10-10 18h34.08.104328 +0530,
