trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
127,0,127,0,230.33233830000972,,230.30973899998935,5,230.33233830000972,230.33233830000972,0.015491300029680133,231.8557276999927,[-0.42685185185185187],[-0.32592592592592595],[1],[0],[0],[1.5308904999983497],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
128,0,128,0,231.8920223999885,,231.85816999996314,10,231.8920223999885,231.8920223999885,0.020876700000371784,233.9871924999752,[0.42777777777777776],[-0.2111111111111111],[1],[0],[0],[2.1079897999879904],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
129,0,129,0,234.07707659999141,,233.9936826999765,10,234.07707659999141,234.07707659999141,0.05903419997775927,235.96725879999576,[-0.45],[0.20462962962962963],[1],[0],[0],[1.915302800014615],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
130,0,130,0,236.01144490001025,,235.97346000000834,5,236.01144490001025,236.01144490001025,0.029588499979581684,237.68336339999223,[-0.225],[0.14444444444444443],[1],[0],[0],[1.6811428999644704],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
131,0,131,0,237.73496119998163,,237.68980220000958,5,237.73496119998163,237.73496119998163,0.030914500006474555,239.08200659998693,[0.06851851851851852],[0.3925925925925926],[1],[0],[0],[1.3618579999892972],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
132,0,132,0,239.1483828999917,,239.08804780000355,10,239.1483828999917,239.1483828999917,0.048007600009441376,240.7794627000112,[0.34814814814814815],[0.20555555555555555],[1],[0],[0],[1.6443601999781094],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
133,0,133,0,240.81750489998376,,240.7836687999661,5,240.81750489998376,240.81750489998376,0.023755599977448583,243.19514660001732,[-0.24722222222222223],[0.4703703703703704],[1],[0],[0],[2.387895699997898],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
134,0,134,0,243.2390631000162,,243.2016195000033,5,243.2390631000162,243.2390631000162,0.02962790004676208,244.71042509999825,[0.32314814814814813],[0.044444444444444446],[1],[0],[0],[1.4798211999586783],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
135,0,135,0,244.78518399997847,,244.71693260001484,10,244.78518399997847,244.78518399997847,0.05455449997680262,246.59164399997098,[-0.1527777777777778],[-0.44537037037037036],[1],[0],[0],[1.8209267999627627],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
136,0,136,0,246.6207622999791,,246.59540280001238,5,246.6207622999791,246.6207622999791,0.018621199997141957,248.92305460001808,[0.20555555555555555],[0.3648148148148148],[1],[0],[0],[2.309095199976582],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
137,0,137,0,248.99081300001126,,248.92975119996117,10,248.99081300001126,248.99081300001126,0.049972400011029094,252.22052969998913,[-0.24166666666666667],[0.4861111111111111],[1],[0],[0],[3.241870799975004],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
138,0,138,0,252.25288669997826,,252.22458949999418,5,252.25288669997826,252.25288669997826,0.019693899957928807,253.5690472999704,[-0.024074074074074074],[0.21388888888888888],[1],[0],[0],[1.324669299996458],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
139,0,139,0,253.61832909996156,,253.57533859997056,5,253.61832909996156,253.61832909996156,0.033588699996471405,255.0003851999645,[-0.2074074074074074],[0.45],[1],[0],[0],[1.3921398000093177],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
140,0,140,0,255.05366309999954,,255.00743830000283,5,255.05366309999954,255.05366309999954,0.031735199969261885,257.3491836999892,[0.45740740740740743],[-0.0824074074074074],[1],[0],[0],[2.3106753999600187],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
141,0,141,0,257.40248310001334,,257.3558417999884,5,257.40248310001334,257.40248310001334,0.03396879998035729,258.946140999964,[-0.046296296296296294],[-0.27870370370370373],[1],[0],[0],[1.557316999998875],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
142,0,142,0,258.97066880000057,,258.9505434000166,5,258.97066880000057,258.97066880000057,0.015482000017073005,261.41201039997395,[-0.4824074074074074],[0.005555555555555556],[1],[0],[0],[2.4458408000064082],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
143,0,143,0,261.5030557999853,,261.41825970000355,10,261.5030557999853,261.5030557999853,0.06383020000066608,263.7743479000055,[-0.25555555555555554],[-0.003703703703703704],[1],[0],[0],[2.2933968000579625],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
144,0,144,0,263.80849429999944,,263.7766391999903,10,263.80849429999944,263.80849429999944,0.02185640000971034,266.33896059996914,[0.062037037037037036],[-0.4148148148148148],[1],[0],[0],[2.5405815999838524],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
145,0,145,0,266.39293739997083,,266.34133099997416,10,266.39293739997083,266.39293739997083,0.03702339995652437,268.2550567999715,[0.1925925925925926],[0.4787037037037037],[1],[0],[0],[1.8766796999843791],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
146,0,146,0,268.2739792999928,,268.2573088000063,5,268.2739792999928,268.2739792999928,0.01026760000968352,270.3698097000015,[0.45740740740740743],[-0.39814814814814814],[1],[0],[0],[2.1018203999847174],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
147,0,147,0,270.41639039997244,,270.3763755999971,5,270.41639039997244,270.41639039997244,0.03125150001142174,272.15162329998566,[0.3101851851851852],[-0.175],[1],[0],[0],[1.7445558000472374],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
148,0,148,0,272.20305219996953,,272.1578392999945,5,272.20305219996953,272.20305219996953,0.03279389999806881,273.9002379999729,[-0.002777777777777778],[-0.07777777777777778],[1],[0],[0],[1.7101293000159785],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
149,0,149,0,273.9719262999715,,273.9068512999802,10,273.9719262999715,273.9719262999715,0.053418299998156726,275.88198309997097,[0.3768518518518518],[0.4074074074074074],[1],[0],[0],[1.9226182000129484],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
150,0,150,0,275.9321608999744,,275.88794519996736,5,275.9321608999744,275.9321608999744,0.03177549998508766,277.39738099998794,[0.4101851851851852],[-0.06388888888888888],[1],[0],[0],[1.4780171000165865],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
151,0,151,0,277.4437320000143,,277.4037395999767,5,277.4437320000143,277.4437320000143,0.03179819998331368,278.8119036999997,[-0.36574074074074076],[-0.175],[1],[0],[0],[1.3769139000214636],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
152,0,152,0,278.86208300001454,,278.81807179999305,5,278.86208300001454,278.86208300001454,0.031520399963483214,280.49371229996905,[0.4842592592592593],[0.3527777777777778],[1],[0],[0],[1.644683399994392],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
153,0,153,0,280.5697740999749,,280.50011969998013,10,280.5697740999749,280.5697740999749,0.05743259994778782,281.87546640000073,[0.4083333333333333],[0.020370370370370372],[1],[0],[0],[1.3186183999641798],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
154,0,154,0,281.96080669999355,,281.8815397999715,10,281.96080669999355,281.96080669999355,0.059736100025475025,283.65612830000464,[-0.11203703703703703],[0.14444444444444443],[1],[0],[0],[1.7156712000141852],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
155,0,155,0,283.7100655999966,,283.6598485999857,10,283.7100655999966,283.7100655999966,0.036772900028154254,285.63821279996773,[0.062037037037037036],[-0.20925925925925926],[1],[0],[0],[1.9418131000129506],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
156,0,156,0,285.68070669996087,,285.6420906999847,5,285.68070669996087,285.68070669996087,0.02649379998911172,286.9212089999928,[0.18333333333333332],[-0.01574074074074074],[1],[0],[0],[1.252790600003209],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
157,0,157,0,286.97007430001395,,286.9275937000057,5,286.97007430001395,286.97007430001395,0.029530200001318008,288.8528972999775,[-0.3351851851851852],[0.3990740740740741],[1],[0],[0],[1.8962194999912754],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
158,0,158,0,288.8976697999751,,288.85946830001194,5,288.8976697999751,288.8976697999751,0.03047229995718226,290.7501502999803,[0.4537037037037037],[-0.18518518518518517],[1],[0],[0],[1.8609087000368163],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
159,0,159,0,290.79194590001134,,290.7562743999879,5,290.79194590001134,290.79194590001134,0.027557299996260554,293.1812899999786,[-0.2564814814814815],[0.4935185185185185],[1],[0],[0],[2.3982057999819517],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
160,0,160,0,293.24059210001724,,293.1851977999904,10,293.24059210001724,293.24059210001724,0.039337299996986985,294.679747999995,[-0.4324074074074074],[0.20462962962962963],[1],[0],[0],[1.4555885999579914],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
161,0,161,0,294.73503879999043,,294.6840482999687,10,294.73503879999043,294.73503879999043,0.0360655999975279,296.7109645999735,[0.07592592592592592],[0.4324074074074074],[1],[0],[0],[1.99121029995149],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
162,0,162,0,296.7444594000117,,296.7149461999652,5,296.7444594000117,296.7444594000117,0.019284799986053258,298.3765548999654,[-0.06481481481481481],[0.012037037037037037],[1],[0],[0],[1.6425164999673143],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
163,0,163,0,298.46149229997536,,298.3830735000083,10,298.46149229997536,298.46149229997536,0.058029400010127574,301.0236097999732,[0.4444444444444444],[0.46296296296296297],[1],[0],[0],[2.583581499988213],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
164,0,164,0,301.0560457999818,,301.0276939999894,5,301.0560457999818,301.0560457999818,0.01908579998416826,303.0559748999658,[-0.24814814814814815],[-0.35648148148148145],[1],[0],[0],[2.0092791999923065],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
165,0,165,0,303.10858369997004,,303.06228640000336,5,303.10858369997004,303.10858369997004,0.031666100025177,304.55410339997616,[-0.22962962962962963],[-0.022222222222222223],[1],[0],[0],[1.4608447999926284],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
166,0,166,0,304.6298657999723,,304.56050479999976,10,304.6298657999723,304.6298657999723,0.05692340002860874,306.76792389998445,[0.02962962962962963],[-0.2490740740740741],[1],[0],[0],[2.1516807000152767],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
167,0,167,0,306.8033562999917,,306.7723820999963,5,306.8033562999917,306.8033562999917,0.021117000025697052,308.26692239998374,[-0.4638888888888889],[-0.18703703703703703],[1],[0],[0],[1.4738848999841139],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
168,0,168,0,308.302596399968,,308.27244590001646,5,308.302596399968,308.302596399968,0.02280360000440851,309.68151839997154,[-0.14444444444444443],[-0.1287037037037037],[1],[0],[0],[1.3871097999508493],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
169,0,169,0,309.72016899997834,,309.68372580001596,10,309.72016899997834,309.72016899997834,0.02558430004864931,311.09703439997975,[-0.24351851851851852],[0.44166666666666665],[1],[0],[0],[1.3878836000221781],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
170,0,170,0,311.13095570000587,,311.099954299978,10,311.13095570000587,311.13095570000587,0.02318839996587485,312.5496814000071,[-0.3101851851851852],[0.4722222222222222],[1],[0],[0],[1.426505800045561],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
171,0,171,0,312.6139301999938,,312.5564424999757,10,312.6139301999938,312.6139301999938,0.03614319994812831,315.11080670001684,[0.17314814814814813],[-0.4425925925925926],[1],[0],[0],[2.519130699976813],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
172,0,172,0,315.17039440001827,,315.11479620001046,10,315.17039440001827,315.17039440001827,0.04129790002480149,317.15892229997553,[0.26666666666666666],[0.4212962962962963],[1],[0],[0],[2.0031104999943636],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
173,0,173,0,317.21124550001696,,317.16289400000824,10,317.21124550001696,317.21124550001696,0.03746859997045249,322.78724579996197,[0.412962962962963],[0.4888888888888889],[1],[0],[0],[5.587224199960474],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
174,0,174,0,322.81896800000686,,322.7912755999714,5,322.81896800000686,322.81896800000686,0.01916159997927025,324.83563049999066,[0.007407407407407408],[-0.3824074074074074],[1],[0],[0],[2.0252767999772914],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
175,0,175,0,324.88689480000176,,324.8421373000019,5,324.88689480000176,324.88689480000176,0.032179699977859855,326.2843507999787,[-0.08703703703703704],[0.017592592592592594],[1],[0],[0],[1.4104594999807887],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
176,0,176,0,326.3741968999966,,326.2905796999694,10,326.3741968999966,326.3741968999966,0.06297490000724792,328.6142683000071,[0.3638888888888889],[-0.11944444444444445],[1],[0],[0],[2.2618034000042826],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
177,0,177,0,328.65580229996704,,328.61852029996226,5,328.65580229996704,328.65580229996704,0.024656000023242086,330.2637802999816,[-0.04722222222222222],[0.29259259259259257],[1],[0],[0],[1.620674199948553],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
178,0,178,0,330.3382594999857,,330.2701436000061,10,330.3382594999857,330.3382594999857,0.055211199971381575,332.1775138999801,[0.010185185185185186],[-0.32314814814814813],[1],[0],[0],[1.853233999980148],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
179,0,179,0,332.23175089998404,,332.181536899996,10,332.23175089998404,332.23175089998404,0.035228800028562546,334.3755468999734,[-0.08333333333333333],[0.41944444444444445],[1],[0],[0],[2.1593790999613702],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
180,0,180,0,334.4104395000031,,334.377782399999,10,334.4104395000031,334.4104395000031,0.022959500027354807,336.27374370000325,[-0.23055555555555557],[0.487962962962963],[1],[0],[0],[1.8731482999864966],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
181,0,181,0,336.29270439996617,,336.27599130000453,5,336.29270439996617,336.29270439996617,0.010628099960740656,338.2719470000011,[0.2722222222222222],[-0.375],[1],[0],[0],[1.9854898999910802],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
182,0,182,0,338.30728780000936,,338.2745755999931,10,338.30728780000936,338.30728780000936,0.023530999955255538,340.08727550000185,[0.32222222222222224],[0.23703703703703705],[1],[0],[0],[1.789097499975469],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
183,0,183,0,340.15748190000886,,340.0915774999885,10,340.15748190000886,340.15748190000886,0.050238800002261996,341.5356541000074,[0.06481481481481481],[0.11666666666666667],[1],[0],[0],[1.394303500012029],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
184,0,184,0,341.5722459999961,,341.5399317999836,5,341.5722459999961,341.5722459999961,0.02242990001104772,342.9693024000153,[-0.010185185185185186],[0.27685185185185185],[1],[0],[0],[1.4070103999692947],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
185,0,185,0,343.0384206000017,,342.97575719997985,10,343.0384206000017,343.0384206000017,0.04983110004104674,345.0320005000103,[0.40555555555555556],[-0.009259259259259259],[1],[0],[0],[2.0073490999639034],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
186,0,186,0,345.0668294999632,,345.0363048000145,5,345.0668294999632,345.0668294999632,0.021216300025116652,347.081515799975,[-0.26296296296296295],[-0.4787037037037037],[1],[0],[0],[2.024256900011096],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
187,0,187,0,347.12926449999213,,347.0877581000095,5,347.12926449999213,347.12926449999213,0.029767400003038347,348.629771500011,[-0.13703703703703704],[-0.021296296296296296],[1],[0],[0],[1.5128850000328384],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
188,0,188,0,348.69933480001055,,348.6361376999994,10,348.69933480001055,348.69933480001055,0.05121939996024594,350.66055219998816,[-0.41759259259259257],[0.28888888888888886],[1],[0],[0],[1.974035500024911],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
189,0,189,0,350.7054896999616,,350.66465409996454,10,350.7054896999616,350.7054896999616,0.031477500044275075,352.67525249999017,[0.1574074074074074],[-0.08148148148148149],[1],[0],[0],[1.9795653999899514],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
190,0,190,0,352.73967199999606,,352.67946979997214,10,352.73967199999606,352.73967199999606,0.04182560002664104,355.04260429996066,[-0.375],[-0.42962962962962964],[1],[0],[0],[2.321614100015722],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
191,0,191,0,355.07242669997504,,355.04652919998625,5,355.07242669997504,355.07242669997504,0.019446499994955957,356.62317460001213,[-0.19722222222222222],[0.10185185185185185],[1],[0],[0],[1.5572548999916762],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
192,0,192,0,356.6679240000085,,356.6295452999766,5,356.6679240000085,356.6679240000085,0.030757499975152314,357.9882027999847,[-0.22592592592592592],[0.4675925925925926],[1],[0],[0],[1.3284826999879442],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
193,0,193,0,358.03745930001605,,357.99460470001213,5,358.03745930001605,358.03745930001605,0.030373900022823364,359.420006499975,[-0.01574074074074074],[0.2759259259259259],[1],[0],[0],[1.3955454000388272],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
194,0,194,0,359.5063364999951,,359.426450799976,10,359.5063364999951,359.5063364999951,0.05680339998798445,360.91837410000153,[-0.3388888888888889],[0.02962962962962963],[1],[0],[0],[1.4357649000012316],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
195,0,195,0,360.96375130000524,,360.92482179997023,5,360.96375130000524,360.96375130000524,0.028436099993996322,362.2669492000132,[-0.46111111111111114],[-0.2361111111111111],[1],[0],[0],[1.3143701999797486],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
196,0,196,0,362.33266010001535,,362.2732259000186,10,362.33266010001535,362.33266010001535,0.04669230000581592,363.85592499998165,[-0.0824074074074074],[0.262037037037037],[1],[0],[0],[1.5366020000074059],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
197,0,197,0,363.91641860001255,,363.86195439996663,10,363.91641860001255,363.91641860001255,0.04261220002081245,366.8555101999664,[0.1537037037037037],[0.4962962962962963],[1],[0],[0],[2.9516001000301912],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
198,0,198,0,366.9172305999673,,366.8627683999948,10,366.9172305999673,366.9172305999673,0.04254469997249544,369.2938165999949,[0.2101851851851852],[-0.3435185185185185],[1],[0],[0],[2.3895461999927647],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
199,0,199,0,369.31684280000627,,369.2966320000123,5,369.31684280000627,369.31684280000627,0.014963100024033338,370.8925214000046,[-0.37222222222222223],[-0.11388888888888889],[1],[0],[0],[1.580666600028053],['target'],03,001,2024-10-10_21h38.24.478,VisualSearch,2024.1.5,None,2024-10-10 21h38.35.899121 +0530,
