pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,triangle.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,26,1,105,1,,,,,246.7043972000247,,246.6919092000462,246.7043972000247,247.7038395999698,247.7038395999698,247.7038395999698,247.7038395999698,247.7038395999698,248.70151769998483,248.70151769998483,249.01972049998585,v,1,0.3074429000262171,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,26,2,106,2,,,,,249.03490049997345,,249.02102830004878,249.03490049997345,250.03394079999998,250.03394079999998,250.03394079999998,250.03394079999998,250.0505753000034,251.03251300007105,251.03251300007105,251.3834001000505,c,1,0.340851099928841,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,26,3,107,3,,,,,251.39905420003925,,251.384622600046,251.39905420003925,252.39940990007017,252.39940990007017,252.39940990007017,252.39940990007017,252.39940990007017,253.39718329999596,253.39718329999596,253.89773389999755,z,1,0.49098280002363026,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,27,0,108,0,,,,,253.91320399998222,,253.89842059998773,253.91320399998222,254.91335370007437,254.91335370007437,254.91335370007437,254.91335370007437,254.91335370007437,255.91248960001394,255.91248960001394,256.3477992999833,x,1,0.4318434000015259,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,27,1,109,1,,,,,256.36219920008443,,256.3500916999765,256.36219920008443,257.3616501999786,257.3616501999786,257.3616501999786,257.3616501999786,257.3616501999786,258.3601760000456,258.3601760000456,258.91119180002715,v,1,0.538227399927564,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,27,2,110,2,,,,,258.9258674000157,,258.9129503000295,258.9258674000157,259.9259670000756,259.9259670000756,259.9259670000756,259.9259670000756,259.9259670000756,260.924391400069,260.924391400069,261.4254807999823,c,1,0.4928969000466168,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,27,3,111,3,,,,,261.4404321999755,,261.42749929998536,261.4404321999755,262.4398940000683,262.4398940000683,262.4398940000683,262.4398940000683,262.4398940000683,263.43864910001867,263.43864910001867,264.2400512000313,z,1,0.7888056999072433,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,28,0,112,0,,,,,264.254361600033,,264.24214440002106,264.254361600033,265.25444200006314,265.25444200006314,265.25444200006314,265.25444200006314,265.25444200006314,266.25290429999586,266.25290429999586,266.8704213000601,x,1,0.6086813999572769,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,28,1,113,1,,,,,266.8853568000486,,266.87215619999915,266.8853568000486,267.8847533999942,267.8847533999942,267.8847533999942,267.8847533999942,267.8847533999942,268.88305950001813,268.88305950001813,269.4683127000462,v,1,0.5731248999945819,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,28,2,114,2,,,,,269.4830667000497,,269.47040079999715,269.4830667000497,270.48220570001286,270.48220570001286,270.48220570001286,270.48220570001286,270.48220570001286,271.48094130004756,271.48094130004756,271.8658537999727,c,1,0.36888049996923655,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,28,3,115,3,,,,,271.88086979999207,,271.8678473000182,271.88086979999207,272.8807988000335,272.8807988000335,272.8807988000335,272.8807988000335,272.8807988000335,273.87886699999217,273.87886699999217,275.2104219000321,z,1,1.3267953000031412,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,29,0,116,0,,,,,275.2264164000517,,275.2110845000716,275.2264164000517,276.21032700000796,276.21032700000796,276.21032700000796,276.21032700000796,276.22690340003464,277.225667300052,277.225667300052,277.8770561000565,x,1,0.634127700002864,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,29,1,117,1,,,,,277.8917261000024,,277.87899540003855,277.8917261000024,278.8911116999807,278.8911116999807,278.8911116999807,278.8911116999807,278.8911116999807,279.8898204000434,279.8898204000434,280.40652620000765,v,1,0.5115404999814928,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,29,2,118,2,,,,,280.4218086000765,,280.40802730002906,280.4218086000765,281.42234090005513,281.42234090005513,281.42234090005513,281.42234090005513,281.42234090005513,282.42129189998377,282.42129189998377,282.95530959998723,c,1,0.5169675000943244,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,29,3,119,3,,,,,282.9705259000184,,282.95732839999255,282.9705259000184,283.96948390000034,283.96948390000034,283.96948390000034,283.96948390000034,283.96948390000034,284.968643900007,284.968643900007,285.3200233000098,z,1,0.33840339991729707,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,30,0,120,0,,,,,285.3348500999855,,285.3221889999695,285.3348500999855,286.334194199997,286.334194199997,286.334194199997,286.334194199997,286.334194199997,287.33360340003856,287.33360340003856,287.7848831000738,x,1,0.44587340008001775,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,30,1,121,1,,,,,287.7992672000546,,287.78793980006594,287.7992672000546,288.79837470001075,288.79837470001075,288.79837470001075,288.79837470001075,288.79837470001075,289.79738460003864,289.79738460003864,290.2993480999721,v,1,0.4997854999965057,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,30,2,122,2,,,,,290.3136547000613,,290.30127250007354,290.3136547000613,291.31254519999493,291.31254519999493,291.31254519999493,291.31254519999493,291.31254519999493,292.31196870002896,292.31196870002896,292.5797478000168,c,1,0.2567180999321863,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,30,3,123,3,,,,,292.59474520001095,,292.5818534999853,292.59474520001095,293.59386550006457,293.59386550006457,293.59386550006457,293.59386550006457,293.59386550006457,294.59288470004685,294.59288470004685,295.17751329997554,z,1,0.5672480999492109,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,31,0,124,0,,,,,295.1926626000786,,295.179576799972,295.1926626000786,296.19183869997505,296.19183869997505,296.19183869997505,296.19183869997505,296.20842000003904,297.1904797999887,297.1904797999887,297.69212460005656,x,1,0.4923274000175297,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,31,1,125,1,,,,,297.70668439997826,,297.6943418000592,297.70668439997826,298.7064215000719,298.7064215000719,298.7064215000719,298.7064215000719,298.7064215000719,299.70515870000236,299.70515870000236,300.1060931000393,v,1,0.3835630000103265,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,31,2,126,2,,,,,300.121051400085,,300.1080853000749,300.121051400085,301.1205882000504,301.1205882000504,301.1205882000504,301.1205882000504,301.1205882000504,302.1192984000081,302.1192984000081,302.4544349000789,c,1,0.3185552000068128,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,31,3,127,3,,,,,302.468902099994,,302.456517899991,302.468902099994,303.4681215999881,303.4681215999881,303.4681215999881,303.4681215999881,303.4681215999881,304.46675430005416,304.46675430005416,304.7019219000358,z,1,0.22366330004297197,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,32,0,128,0,,,,,304.7166645000689,,304.70381670002826,304.7166645000689,305.7157721000258,305.7157721000258,305.7157721000258,305.7157721000258,305.7157721000258,306.71475310006645,306.71475310006645,307.0345677000005,x,1,0.3095392999239266,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,32,1,129,1,,,,,307.04836280003656,,307.03678900003433,307.04836280003656,308.04705000005197,308.04705000005197,308.04705000005197,308.04705000005197,308.06360700004734,309.0459936000407,309.0459936000407,309.56410990003496,v,1,0.511336199939251,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,32,2,130,2,,,,,309.5788763000164,,309.5660696000559,309.5788763000164,310.5782447999809,310.5782447999809,310.5782447999809,310.5782447999809,310.5782447999809,311.57686070003547,311.57686070003547,311.8786536999978,c,1,0.29304070002399385,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,32,3,131,3,,,,,311.89330420002807,,311.88064610003494,311.89330420002807,312.89265070005786,312.89265070005786,312.89265070005786,312.89265070005786,312.89265070005786,313.89142460003495,313.89142460003495,314.1920870000031,z,1,0.2846447000047192,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,33,0,132,0,,,,,314.2071528000524,,314.1938871999737,314.2071528000524,315.20712270005606,315.20712270005606,315.20712270005606,315.20712270005606,315.20712270005606,316.2058375000488,316.2058375000488,316.5076981000602,x,1,0.2883582999929786,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,33,1,133,1,,,,,316.52265890000854,,316.5097697000019,316.52265890000854,317.52192149998154,317.52192149998154,317.52192149998154,317.52192149998154,317.53845800005365,318.5209598999936,318.5209598999936,318.75623240007553,v,1,0.2300120999570936,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,33,2,134,2,,,,,318.7706001000479,,318.75819269998465,318.7706001000479,319.76972410001326,319.76972410001326,319.76972410001326,319.76972410001326,319.76972410001326,320.7684104000218,320.7684104000218,321.1031990000047,c,1,0.3185220999876037,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,33,3,135,3,,,,,321.1179838000098,,321.1049277000129,321.1179838000098,322.11761150008533,322.11761150008533,322.11761150008533,322.11761150008533,322.11761150008533,323.11617080005817,323.11617080005817,323.46775559999514,z,1,0.344011600012891,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,34,0,136,0,,,,,323.4825668000849,,323.46977289998904,323.4825668000849,324.48156119999476,324.48156119999476,324.48156119999476,324.48156119999476,324.48156119999476,325.4805767000653,325.4805767000653,326.16519400000107,x,1,0.6727909999899566,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,34,1,137,1,,,,,326.18014660000335,,326.1671978000086,326.18014660000335,327.17918259999715,327.17918259999715,327.17918259999715,327.17918259999715,327.17918259999715,328.17815310007427,328.17815310007427,328.4464703000849,v,1,0.252332599950023,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,34,2,138,2,,,,,328.4612946000416,,328.448641300085,328.4612946000416,329.46039170003496,329.46039170003496,329.46039170003496,329.46039170003496,329.46039170003496,330.4595239000628,330.4595239000628,330.97719130001497,c,1,0.5090582000557333,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,34,3,139,3,,,,,330.9922279000748,,330.97926070005633,330.9922279000748,331.9915764000034,331.9915764000034,331.9915764000034,331.9915764000034,331.9915764000034,332.9903362999903,332.9903362999903,333.34197289997246,z,1,0.3401616000337526,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,35,0,140,0,,,,,333.3566200999776,,333.3439515000209,333.3566200999776,334.3560437000124,334.3560437000124,334.3560437000124,334.3560437000124,334.3560437000124,335.35489369998686,335.35489369998686,335.6568787000142,x,1,0.29808320000302047,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,35,1,141,1,,,,,335.6710587000707,,335.65885320003144,335.6710587000707,336.6707141000079,336.6707141000079,336.6707141000079,336.6707141000079,336.6707141000079,337.6692568999715,337.6692568999715,337.88764880003873,v,1,0.2116930999327451,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,35,2,142,2,,,,,337.9025000000838,,337.8896227000514,337.9025000000838,338.9021298000589,338.9021298000589,338.9021298000589,338.9021298000589,338.9021298000589,339.90047740004957,339.90047740004957,340.0528428000398,c,1,0.15031059994362295,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,35,3,143,3,,,,,340.0671566000674,,340.0548890000209,340.0671566000674,341.0657387999818,341.0657387999818,341.0657387999818,341.0657387999818,341.0820302000502,342.06436040007975,342.06436040007975,342.4977556000231,z,1,0.41644159995485097,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,36,0,144,0,,,,,342.5135513000423,,342.49891139997635,342.5135513000423,343.51402930007316,343.51402930007316,343.51402930007316,343.51402930007316,343.51402930007316,344.51224020007066,344.51224020007066,345.07905240007676,x,1,0.5570354999508709,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,36,1,145,1,,,,,345.09489659999963,,345.07979680004064,345.09489659999963,346.0950222000247,346.0950222000247,346.0950222000247,346.0950222000247,346.0950222000247,347.09350800001994,347.09350800001994,347.41269010002725,v,1,0.3048378999810666,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,36,2,146,2,,,,,347.4273364000255,,347.41484680003487,347.4273364000255,348.4261700999923,348.4261700999923,348.4261700999923,348.4261700999923,348.44267979997676,349.42494180006906,349.42494180006906,350.24275990005117,c,1,0.8065528000006452,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,36,3,147,3,,,,,350.2585156999994,,350.24497700005304,350.2585156999994,351.25682900007814,351.25682900007814,351.25682900007814,351.25682900007814,351.2740579000674,352.25556560000405,352.25556560000405,352.57452520006336,z,1,0.3138312000082806,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,37,0,148,0,,,,,352.5887766000815,,352.57643230003305,352.5887766000815,353.58834070002194,353.58834070002194,353.58834070002194,353.58834070002194,353.58834070002194,354.5868578000227,354.5868578000227,355.2209158000769,x,1,0.6180809999350458,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,37,1,149,1,,,,,355.23604500002693,,355.22286079998594,355.23604500002693,356.2361892000772,356.2361892000772,356.2361892000772,356.2361892000772,356.2361892000772,357.2345165000297,357.2345165000297,357.6026737000793,v,1,0.35776699997950345,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,37,2,150,2,,,,,357.61746450001374,,357.6045169000281,357.61746450001374,358.6168603000697,358.6168603000697,358.6168603000697,358.6168603000697,358.6168603000697,359.615421500057,359.615421500057,360.28354109998327,c,1,0.6520969000412151,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,37,3,151,3,,,,,360.29829609999433,,360.28545490000397,360.29829609999433,361.29770200001076,361.29770200001076,361.29770200001076,361.29770200001076,361.29770200001076,362.29636290005874,362.29636290005874,362.61458799999673,z,1,0.30315940000582486,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,38,0,152,0,,,,,362.6292869000463,,362.61654630000703,362.6292869000463,363.6290950999828,363.6290950999828,363.6290950999828,363.6290950999828,363.6290950999828,364.62788500008173,364.62788500008173,365.01241980004124,x,1,0.3778767000185326,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,38,1,153,1,,,,,365.0270765000023,,365.01451340003405,365.0270765000023,366.0264224000275,366.0264224000275,366.0264224000275,366.0264224000275,366.04287990008015,367.02516279998235,367.02516279998235,367.4284070000285,v,1,0.3889689000789076,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,38,2,154,2,,,,,367.44182240008377,,367.43045370001346,367.44182240008377,368.4409424000187,368.4409424000187,368.4409424000187,368.4409424000187,368.4409424000187,369.43965950002894,369.43965950002894,369.9748797999928,c,1,0.5299609999638051,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,38,3,155,3,,,,,369.9891835000599,,369.97685840004124,369.9891835000599,370.9882574999938,370.9882574999938,370.9882574999938,370.9882574999938,370.9882574999938,371.9870173999807,371.9870173999807,372.53893839998636,z,1,0.5491653999779373,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,39,0,156,0,,,,,372.5533694999758,,372.5409721999895,372.5533694999758,373.55325720005203,373.55325720005203,373.55325720005203,373.55325720005203,373.55325720005203,374.55177080002613,374.55177080002613,374.95269880001433,x,1,0.39561630005482584,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,39,1,157,1,,,,,374.96710910007823,,374.9544817999704,374.96710910007823,375.9662848999724,375.9662848999724,375.9662848999724,375.9662848999724,375.9831966999918,376.96540900005493,376.96540900005493,377.28379000001587,v,1,0.3157317000441253,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,39,2,158,2,,,,,377.2986937999958,,377.2849275000626,377.2986937999958,378.2981353000505,378.2981353000505,378.2981353000505,378.2981353000505,378.2981353000505,379.2971288000699,379.2971288000699,379.9317428000504,c,1,0.6235964999068528,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,39,3,159,3,,,,,379.94688409997616,,379.93378920003306,379.94688409997616,380.9457404999994,380.9457404999994,380.9457404999994,380.9457404999994,380.9457404999994,381.9446629000595,381.9446629000595,382.3619023000356,z,1,0.40223539993166924,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,40,0,160,0,,,,,382.37770429998636,,382.3630261999788,382.37770429998636,383.37703289999627,383.37703289999627,383.37703289999627,383.37703289999627,383.37703289999627,384.3756611000281,384.3756611000281,384.79451350006275,x,1,0.4133825999451801,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,40,1,161,1,,,,,384.80851630005054,,384.796427500085,384.80851630005054,385.80777339998167,385.80777339998167,385.80777339998167,385.80777339998167,385.80777339998167,386.80661930004135,386.80661930004135,386.8591075000586,v,1,0.03471379994880408,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,40,2,162,2,,,,,386.8733850000426,,386.86184050003067,386.8733850000426,387.87324810004793,387.87324810004793,387.87324810004793,387.87324810004793,387.87324810004793,388.8713794000214,388.8713794000214,389.5565607000608,c,1,0.6820914000272751,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,40,3,163,3,,,,,389.571045699995,,389.55869890004396,389.571045699995,390.5703961000545,390.5703961000545,390.5703961000545,390.5703961000545,390.5703961000545,391.5689594000578,391.5689594000578,391.9211914000334,z,1,0.3489717999473214,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,41,0,164,0,,,,,391.9356421000557,,391.92344280006364,391.9356421000557,392.9349366000388,392.9349366000388,392.9349366000388,392.9349366000388,392.9349366000388,393.93341920000967,393.93341920000967,394.6347353999736,x,1,0.6941226999042556,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,41,1,165,1,,,,,394.64952510001604,,394.63665730005596,394.64952510001604,395.6488930999767,395.6488930999767,395.6488930999767,395.6488930999767,395.6488930999767,396.64790360000916,396.64790360000916,397.1989249000326,v,1,0.5351425999542698,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,41,2,166,2,,,,,397.21379369997885,,397.2009724000236,397.21379369997885,398.2133450000547,398.2133450000547,398.2133450000547,398.2133450000547,398.2133450000547,399.21188640000764,399.21188640000764,399.76315560005605,c,1,0.5412568000610918,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,41,3,167,3,,,,,399.7779012999963,,399.7652230000822,399.7779012999963,400.7773670000024,400.7773670000024,400.7773670000024,400.7773670000024,400.7773670000024,401.7749984000111,401.7749984000111,402.1423554000212,z,1,0.3530964000383392,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,42,0,168,0,,,,,402.1583424999844,,402.1433597999858,402.1583424999844,403.1570268999785,403.1570268999785,403.1570268999785,403.1570268999785,403.1744075000752,404.1562880000565,404.1562880000565,404.53992860007565,x,1,0.37294179992750287,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,42,1,169,1,,,,,404.5557496000547,,404.5405947000254,404.5557496000547,405.53815450007096,405.53815450007096,405.53815450007096,405.53815450007096,405.5547912999755,406.5549731000792,406.5549731000792,406.92354680004064,v,1,0.35209539998322725,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,42,2,170,2,,,,,406.93798090005293,,406.9255298000062,406.93798090005293,407.9377073000651,407.9377073000651,407.9377073000651,407.9377073000651,407.9377073000651,408.93611520004924,408.93611520004924,409.35340859997086,z,0,0.4131863999646157,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,42,3,171,3,,,,,409.3685355000198,,409.3546768000815,409.3685355000198,410.3682742000092,410.3682742000092,410.3682742000092,410.3682742000092,410.3682742000092,411.36729219998233,411.36729219998233,411.7028802999994,z,1,0.3332432999741286,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,43,0,172,0,,,,,411.7169503000332,,411.70494109997526,411.7169503000332,412.7161599000683,412.7161599000683,412.7161599000683,412.7161599000683,412.7161599000683,413.7148311000783,413.7148311000783,414.28303719998803,x,1,0.5632404000498354,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,43,1,173,1,,,,,414.29814700002316,,414.2848489000462,414.29814700002316,415.2975542000495,415.2975542000495,415.2975542000495,415.2975542000495,415.3140082000755,416.29656569997314,416.29656569997314,416.6310403000098,v,1,0.33178260002750903,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,43,2,174,2,,,,,416.6454511000775,,416.63299790001474,416.6454511000775,417.6450523000676,417.6450523000676,417.6450523000676,417.6450523000676,417.6450523000676,418.6436813999899,418.6436813999899,419.3453776000533,c,1,0.6896920000435784,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,43,3,175,3,,,,,419.3596033999929,,419.3472202999983,419.3596033999929,420.35932829999365,420.35932829999365,420.35932829999365,420.35932829999365,420.35932829999365,421.358154800022,421.358154800022,421.75976960000116,z,1,0.3982028999598697,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,44,0,176,0,,,,,421.77436290006153,,421.76183530001435,421.77436290006153,422.7736916000722,422.7736916000722,422.7736916000722,422.7736916000722,422.7736916000722,423.7726700999774,423.7726700999774,424.24061510001775,x,1,0.46129070001188666,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,44,1,177,1,,,,,424.2551857000217,,424.2426448999904,424.2551857000217,425.25446079997346,425.25446079997346,425.25446079997346,425.25446079997346,425.25446079997346,426.25378809997346,426.25378809997346,426.6887598000467,v,1,0.43154210003558546,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,44,2,178,2,,,,,426.7029131000163,,426.6908073000377,426.7029131000163,427.70230960007757,427.70230960007757,427.70230960007757,427.70230960007757,427.70230960007757,428.70104389998596,428.70104389998596,429.319531199988,c,1,0.612870900076814,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,44,3,179,3,,,,,429.33377390005626,,429.32154570007697,429.33377390005626,430.3335820999928,430.3335820999928,430.3335820999928,430.3335820999928,430.3335820999928,431.3322012000717,431.3322012000717,431.7333177999826,z,1,0.38626669999212027,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,45,0,180,0,,,,,431.74809900007676,,431.7354048000416,431.74809900007676,432.7476666000439,432.7476666000439,432.7476666000439,432.7476666000439,432.7476666000439,433.7463377000531,433.7463377000531,433.98127200000454,x,1,0.2227223999798298,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
